sentimen,Tweet
0,nal nya tertawa nya menang
1,bos yg nya jg asik bgt ijin ng cpt ya nntn konr nct127 bos iya
0,mnangis bkn krn tt mati krn kcintaanku kpd dun akn ttpi yg mmku mnangis adl khanku krn tdk b
1,hidup henti cari a mpurna butuh a cinta nya membu
1,nyel jd islam loh ya ma syukur bgt
1,i m so in love with you rin ayieee
0,ngnya t t
0,lupa kn ter ayah peluk penuh kasih ng
1,angel ihhh hahahaha
1,rameeein nih
1,picnya amiiin goodluck anw
1,bera menghpi gala berl khilaf riku nri man
0,mbang penat duit duit cakap nak tutup mulut duit
1,oy maiii
0,u orang puji rajin automatik ja malas
0,hai paham ndala mohon maaf nyannyaaat pulsa g da
1,sih kdg tahan
1,harga mata orang alas nya tuk cari orang yg mu
0,sakit iod pain ni dah mcm sakit beranariously k tipu ja sakit anak tu mcm
0,gen bihua
1,alhamdulil dt derma darah hahaha doktor tu pening2 hmm ni dah tau tu pening2 ka
1,mantab ja penasaran ken lt
0,ti sa manus goblok
1,dapet
1,dah mbang sk shopping hahaha
0,sanwara pentas ku kr maya kauntuh hayati u u
0,la berbaloi penat le rja kuli ba gaji ciput plus na mengp customers ya
0,blm bales chat tema kkt ku kuning putih kuning
0,u orang puji cantik automatik ja hodoh
0,ken marah tp gi a udah pen kasn kalo cancel tp ken nangka sampe monangis ngetw
1,em nggak hihi mancing sih
0,ayah bising bab a tengok beli tudung last last ai tudung indon k bab reaso
1,strd ts fspu mmg mcmtu mmg tersa sbb sign da na fikir kali nak masuk hahaha
1,suya
1,n ga doyan wkwkkwkw
0,acah acah happy je kawan p life sunyi pi tinggal cengrik je bunyi
1,s ajarin yg ngerti ehehe
1,ta malem doa ken ngelt bidri ehh fto lt kabulin
1,jago ya manjain
0,dah give up nak upload pic
1,hayuuk meloook
1,lihat adem ne wkwkwkwkwk
0,teruk ni ja mcd na reject
0,weird gila kaun upin ipin ni rumah tok dalang rumah opah aebe je p igi je jalan
0,tm struggle financlly bab maxis dt 90 margin tawar rvice internet lu tanggung kos m
1,nasib kau de nak mbang bang bizi ni xde nak mbang k
1,peduli ber ras coba menkal
1,sukahati la yg nak ng kau
1,hmm smlm cmtu alhamdulil lega sikit ni bangun tido hilang maybe sbb tu hg bawak beg berat
1,suka harry potter suka harry harry mu recehtwitter recehtwiter
0,ambil don a niya bagus nggak a nggak worth aja sih g
1,lelaki memint menja kasih mu pilih pisah besok meni bahag nya
0,monanges
0,duk cakap tipu tipu cam anjing g tipu kau kau la bodoh
1,hahahahah dekah tengok parody ni sumpah kreatif dakdak ni munafik2
0,kng a lucue hangat senang penuh kasih ng ja penuh bencn ngin
1,baca aja s ya 1 n kn ratus rep s banggain
1,nya tatap tatn wonwoo guys but im okay fokus ic skripsi
1,ir bumi ni jaga hati mua ampai hati barai orang sah hmm
1,ja orang orang medt surga penuh nikmat qs asyyu araa 85
0,terjut
1,msh ja favorit msh laskar pelangi
1,u simpan duit asyik ter ja beli emas rm100 beli emas dpt duit pon u asyik gi
0,ga peduli ilmu klenik ilmu piral rak sran teman teman
1,terima kasih ginting mu bangkit han final regu dgn menga nto chen long smp m
1,
0,am
0,mua benda cakap sah bab nak jaga hati awak hm awak nak menang
0,u nan izin mbali p nal menang beli
1,crush u nak tegur ye tegur u suka cakap suka p kau dok tengok je story misbb
1,ya ya ya karang
1,jg
1,ter kak rehan yg sabar ya
0,gen taeboongie
1,legaaaaa nggak nikmat m sng lho
1,moga pku sanwara belaka
1,t kasih mua u nak bantu kumpul duit korang beli klik s beli
0,crazyrichsurabayan ig ig tuh temen2 crazyrichsurabayan sung lihat banget
0,tuh rak gmn sih corbyn tuh ganteng bgt
1,u tt lam ombak tonton ombak rindu hahaha
1,jodoh ni tenang je harap jodoh nak bahag hidup hayat i want my
0,u sungguh nak jaga je henti berpura2 jaga ri paksa kau kau p
1,nya sih hahaha
0,mata ni u bengkak sakit pe ni dah u tp kali berlip sakit pala dah nak drive
1,t kakak
1,hahahahahahahaha jarah dgn wani nasib kaklong idaaa hahahaha alaaa bodo laaaaaa
0,baguss karna gapeduli gmn jalan ceri karna udah nt nntn tp org2 yg blg merek
1,hahahahaha anggap je a respect orang ade dlm reta gak abil l
0,x u berbean ngn org pi automatik ja k
0,mpet in huan ga jeda 3 hilang ga langsung putus
0,mamah lt mark ma nang nih
0,yaw palak an
0,ngga haha p ntar wacana mo jkt gara ngga ja batal k
0,sat kisah berl kat damai sarawak time tu cut hujung n kat rumah nenek tu
1,m ni cool cinta dlm hati a tu putih kain yg bom cemar na mcm tu a still yg awek a
0,n bangga pr pilih men
0,stasiun gang ntiyong tunggu reta angin poy poy menja ku tidur s
0,u even dah kawan puluh n dah k maaf mcmne ra a dah mcm d
1,ga mah yg mah kalo kali nggak i eaaak n motivasi
1,meray menang straykids up ff zona nyaman isi day6 ft straykids pa nama lokal
1,cinta reveluv
1,tau koriyah emg g hehe
0,i tuhan yme ku cabut titit susul nyawa naas tangan mati kaln bib
0,menang lagu
1,gak deh gak ya pacar gin
0,bip ek viral
0,oh ja pacar abis minum lipstick tebelnya sampe nyiplak dot
1,manus bro ex kali cakap camni 3 n je kal a tinggal amp now dah bahag dah
1,syukur sbb al pinjam kau wlau jap terima kasih sbb bahagi
0,baca barangsi menahati saudara beran nahat barangsi mena
0,ja tiy suka rendah te ringkali menya ri yg mu tid
1,orang main minat a lek je orang amik gambar mcm tu dgn a
0,1 thing suka duk s kulit mesti ja ring
1,tuju cinta ber uang idol engg
1,u korang chances of staying with your parents apprecte it exception yg study or ko a
1,kan mendewas
0,nggak uang habis beli game tuju bawa br bayar p polos tarik
1,typical me hahahaaahha camni la marah ak u member a cakap je musuh gen
0,klau kali da hilang cayaan terhp kau sorry la
0,nak cakap men are trash baca kisah
0,s
0,tolong l kaka las nyebelin teng pluto ya al
1,help rt freebies karna dpt tict ic green underprice maw frib pas ic aja tanggal 16 ice i plac
0,da malas ngan ns ah ape kawan ngan a
1,wkwkw gataw ng coba lt s
1,syukur loner spend al
0,gak
0,in parfum si kamar kos bau cewek banget ta nemu samping kasur ayok in h
1,yakn rimu coba kuatin iman agama karang si tau dapet cerah gt ko
1,aa tawa bahag
0,faham a bitter pe
1,iyooo hahaha d tit pesawat ma o o banya yg dpt hrsny kuan aja hahahhaha yg menang dpt cat 1 smu
0,boros kayak d kng aja 3gb
1,jujur ga ken tau kali tp doain yg ter a ganya yg sungguh sgt
1,dah mua ni chill je
0,hpi murid mcm ni praktikal dkt a mmg fokus dkt a la bg smangatentsa btulkn sa
0,karna ahli menya tertawa ahli mem jatuh cinta menja pilih hati
1,acu suka nakal nakal g ga cocok mah
0,mohon masukkn drg dlm ering tu plk heyyyyy sakit hati tgk muka tan2 nie
0,ta basuh tgn kat sinki toilet the curve dgr bual org budak weh masuk la kali u duduk sorang2
1,neng taruh tari g hehe kalo anti2 baca aja ga
0,ohh km an ya yg masuk minggu tama dah lgsg kasih tugas sampe uas mya o ku ngadet
1,cepet mbuh ang moga kuat al angkat sakit gera yaaemangat a
1,s ajarin
1,tp orang beda unik nya harga suka mua
0,jahat
0,org wax ni mcm sakit je tp bulu kaki lekat kat handplast nak menang
0,buku yg mem menang terdu du buku yg baca sona karya kak sirha
1,rupa gagal patah juang
0,gila ya empuan gaduhikit 7 tegur lelaki gaduh ni esok dah stable
0,iya ka gi ya gham ehe
0,haa rindu rumah new york luhnya
0,i remember my condary school teacher telling me zakar angai ni well anga
0,ya udah ganchar jd bron br lemah p
1,lu gila kahh mcm kau nyum je mal tu nti
0,u malays the purge ekor ling ni cari st2 kulit bakar ai kor2 ksa 2
1,cari
1,bikin instastory br reply ngobrol hehe
1,rlt karang syantiq kakak2
0,iyaa tp a kirim pat ku ga bener jd kasih bintang 4 3 kalo gah hahah bodo
0,p ade kau sakit hati
0,tuduh orang bohong rius loh nkut isu yg ti kalo ya data dukung si
1,life must go onemangat mi ri anggap ri rendah angkat pala tatap mu bismil jumatberkah
1,yesss idea ni
1,ter mu tau riku mincintaimu tulus hati teens kikies
0,sal ga fokus ajar ma fokus meni
0,main dgn asa orang menang main hilang orang l
0,galau suka juneeee huhuhu
0,i wish kulim gila ja ump awat la tegaq nak awai minggu pastu sorang2 kat s
1,yes hahahaha
0,yah harga
0,asa class cancel ni tau nak desc cane a part best part rugi
1,hello single ok hahahahhaa
1,thread kontrol psikolog psikter nya rubah sikap buruk bangkit terpuru ps
1,throwback gambar degree kat facebook and muka mua mudah terhr je hihi dah dah ni seram
1,murah banget btw ta abis bikin pecel
1,terima tegur tu bab a nak l
1,ya teman
1,kau sabar k
1,emang yg tau
1,iyasi bener ga ja daftar bikmisi wkwkwkw
0,atlet adu menang gi ninggalin jaan recehtwitter
1,hahaaha n yg mentality sp mcm ni masuk je 8 30 time tu bru thumb adoii
1,harap tunggu tuhan mem ter bera
1,harn n moga orang tua suks
1,suka cair2 sikit
1,kasn tuh lt aji yg ng jusuf wkwkkwkskwk
0,kayak gayageum iya jimat
1,agreed dah masuk work life ni a kisah dah pointer hg 10 flat ka as long as hg pi ttle job yg ber
0,le mua ter
1,hahahaha kisah temen yg an lt d mata
1,paut mu cil harum parfum tubuh kng suka ku rindu
0,2 budak
0,maaf a bikin u maaf
0,sesal t mem gi k am am rindu tunggu harap kau cepat mbali ng
1,yup
0,suka huan yg enjougahara bamonogatari
1,ow s nang kali ja panutan
1,ri sat suruh manus mengerj cegah an mungkar da
0,pilih cinta aja orang yg menang tsubame ai kora
0,buah oren ni ploles kulit muka sl
1,cuk iki lucu hahahaha neng logate tulis plek opo onoe
0,bab ng harap bab harap tunggu bab tunggu jd bodoh sbb bodoh luka
0,boros g
1,mso isi cewe2 mua mba karna a lucu ja bawa ng wkwk
1,myaaaa wkwkwkwk nyumin
0,kisah miskin
0,yaam masss yungiu knp jatuhhihhhagg
0,nder jorok jorok kotor sarang kuman kalo muslim tnya ngga enak solat ka
1,ya al kuat lakon okay tengok a orang amin
0,dealer ga ngupi a tetep ngotot h ndak isa cust ndak bu maaf h ber duit
1,cakap ja ter nak berp p
1,la ni target cod battle royale tu luaq gi
0,bebas cibir menjelek2 perintah nungging2 muntah2 gilir perintah mem hak rakyat untu
0,rlt maaf gi ya ilangin bau bn ato bau k tek g g
0,ku harap mimpi bangun harap ubah onew in your eyes
0,rlt ja ta download gojek pas masukin kode nya bom aja tik 2 udah terter
1,cium woojin lt
0,klaka 2 kau am hahah sorry kids nda ngasuh ku tt bark uduk woof3 bocahh
0,buto karang dendam gi da belon anjink
0,peprus kampus gak rem yg jakarta amp bandung kaka legend kampus mah
1,idm miii butuh temen mutualan yokkk anak hehe name ku nya yahh terrah reply rt li terima kasih
0,wanita nama bella gue ram r bahasa kreatif om om viral gak
1,tika milik 1 alas serah nya ya 1000 alas tahan
1,cinta orang nya cinta mata
1,biy betol laa dengo bossned panggil nora ish nga a sa duu aaiiii meltingnya dengo
0,gue maren 2 10gb jd yaudah blm boros wkwkwk
0,uncle fcm ni asyik panggil mapla mapla a maksud brother kuhan cakap maksud mapla tu menantu aai
1,suka nih new drama
1,ler u tknak hahaha
1,mangat guanlin ng cepet ng gen gt lt
1,doa mu makbul shahrul alum mem langsung hahahahah tq i jua sungguh lupa
0,rindu tawa mari only2an ggawa
0,karang tau n orang yg bunuh ri n karna skripsi
0,emoji love gf
0,emotnya n woyejak kn ja u nak
0,tt bab na cakar kucing lepastu orang ni unexpectedenang cerita kucing epei wanita ya
1,ya mobil teduh hujan ya amer hangat tp
1,lagu tu terngng ngng kat pale hanat
0,pintar jaga ri mem san orang jaga
1,ramai berlumba lumba menja ter pasang harap a jga l kara yg
0,ebel banged
0,kn marah klo km blg ngantuk
1,tu best friend la sbb da kawan binatang ahhahahaahhahahahahaga
0,askmf ja ta download gojek pas masukin kode nya bom aja tik 2 udah ter
0,klw bo ku yg cepet k ya say br cepet lesa suka yg mainy bentr gk bikin capek
0,tt culik nya tur abang
0,dah patut na tunduk pngan terhp lelaki melayu i not
0,pent tag teman tt lari tp lt anjing galak
0,ga mah si kalo dating tp kalo tolong karang udh a
0,fuck celcom subscribe basic internet rm 1 slow ni data anjenk
1,rindu kau pa la doa jeemoga tuhan lindung p kau
1,hahaha udah m sng aja jfclodday
1,askmf temen2 doa interview rja jam 4 sore doain lancar ya ter hasil ny
0,aduhh budak rja ni hyactive sgt masuk orang n9 ckp pok bona haa bso laa
1,rlt yg kode tix pa kode ya hehe
0,emg sulit ngontrol n bi mimik muka ntnya sih peduli tpi ma ngeben2 ya maapin
1,sn akak kt office ni hahahaha malas nk ckp ahhahahaha
0,jujur gk suka yg sipit tp kalo bnnya hitam g jatuh cinta nonton sampe habis hoottt a gk pa kondom
0,gen tau
0,ak ni spesis mulut manis dgn gf mulut cam gampang geram
1,hahahha lucu kucing anjing g
1,alu pelaa post haahh
0,leh laa hp muka a ni duhhhhh
1,ya al ajar nantsa mean amarah tika emosi ledak ledak ajar san
1,ugh i hope my parents cewa dgn result trl
0,astaga pusink lt ganteng
0,u give up baca ayat niungguh adu s hku p alurah
0,harap laki ni
1,oh sp
0,sounds li tonjok2 huhu
0,mbak jga mentang2 dlu gak main mobil lejen ehh lingkuhin sma yg main mobil lejen
0,boros ti
0,duduk s bk la emosi ganggu hahahaha tua us u
1,mpurna ku ng pmu
1,bismil numpang g rdus ng
1,ngakak baca
0,main main riu dar ma luruh meng
1,empuan ae siram a sifat penya lemah lembut asa ng aka
1,kalo me bantu
1,nang orang buang dah dt yng a nak then hilang
1,dah habis tengok so far episode 1 best luruh ason lepas haha
1,ng cherry traktir doong
0,ja kn pacar ngin terima kasih karna te jaga
0,gak ajaa p
0,bab tu tt nak bawak pastu nal family bistu g u bawak a s
1,okay attention doktor report i m free from cancer s2 doa jaga m do the healthy activity and la
1,margaret thatcher ng jalan air a renang
0,nya rm100 u budak miskin kau nk suruh mcm dekah lepastu kau
1,aebut je detik leh brain ahahahahhahaahhaha
0,iya sih fix mental illness kayak tulis estetik g cringe pas lg deskrip
1,bahag muaat samping
0,15 n and still counting bab hp angai babi kau hayat
0,n putus nya ya ya alas tahan nya egha ys
0,enek bgt pait bgt asln trus lek pas minum k g hadeh bikin trauma astaghfirul
1,ajar makwe kau we kau hidup sorang an maksud aan a once kau aan a d
1,u karang tuhan h orang tegur pa sa dah beryukur
1,tolong tolong an taqwa tolong tolong dosa musuh qs al maidah 2
1,dolan o ng adoh lepasn kui mengko plong wes tauuu bukti
1,gitagut cari fect kalo aja udah bahag
0,pisah ego lu ganti kau ganti
1,mun cemani lakak lakak tawa hahahaha
1,krna kau
0,baki anak gravi jahat mua
0,enak ya ja kung lu ng pku
1,iyaa moga ga urus kaget bgt pas ltnya
0,dt lecturer angai annoying nak mati cik cik je tengok ijooooo
0,geram ai dgn arab sorang ni tu tinggal daki2 rja table ni buang sampah me dlm
1,aja sik haji udah neng a tp 6 kng sampe bingung foto umroh
1,hahahahah s ngelat ckp bawak bekal pastu kuar ngan zaty hahahahaha
0,lepas ni payah nk sk ckp ni hati ntal hati mcm empuan sbb rindu family hak
0,bab n tanak cinta man are trash just for tho trash curang mcm laki ni p lelaki y
1,iya tau tau
1,in
0,fuck terrem member kt bedok then dfn encik tk tegor member haha psl encik kt be
0,orang cinta dun engkau cinta rana dun pku
0,aduh design poster first tu sape proceed geram je nengok
0,ni rang orang p nikah muda y bingung teman2ku yaudah tp orang ya p
0,duit mak bk habis bab kau tau dah la boros lepastuh jenis hargaiuka rosak barang
0,gf u ni mmg babi babi babi babi bf gf dah henm babi k tu gi mampos jela hp kau
0,manus yg hati and asa bukn nya ne menga turun egoampai tahap nnti u n
1,km meng hasil beda coba yg 2019pilihjokowikyaimaruf
0,tolong ya oknum pjh kngin aja ga sp
1,ng aktif yuk yuk yuk br ga gen
1,kalo kasih kado orang anggap spesl nya kasih a habis bers
1,gemesan
1,ringkali ragu meng hati a dengar 2019pilihjokowikyaimaruf
1,u suruh milih a harta huan milih harta hart 2019pilihjokowikyaimaruf
0,umno sanggup utk projek eh silap pan ummah umno pas umno pas pkr ingt pengun ni bodoh
1,remeh ri nri bahag hidup i sa
0,sampe lupa kalo tgl 14 tp mas uu ga lupa sakit g inget urusin yg la
0,kawan na pukau mei voice whatsappemalam duit enang nak cari babi tolong si caya
1,s bang enon aja lumah nda ng
0,h first time ni customer request camni
0,comel gila lelaki pegang baby lepastu a gurau gurau dgn baby tu andd baby tu pon muka a gelak gelak nyum
0,sungguh ngga ya ide cawapres modal nge hoax knp ng hoax tunju bhwa uang 100 r bela
1,pagiii mangat aktivitas otw kampuss sarn uwaa ni las pagi banget sampe sore
1,maca iki sampe ngeeekkkkkkkkkkk mbane ekspresi mbak pas mbatin
0,main h han nu mah ga ru h ss abis a ngomongnya h beneran k mo mati bsk
1,tidur nya lup mah jap
0,buang
0,ya al tolong normal abang
1,
1,tika tulus cinta cinta te pisah me
1,ja rimu nri tika orang cinta lu tt a temu rimu orng yg a cinta
0,weh member dah tulis gagal
1,harga rimu nri orang harga hilang rimu y
0,nal jarang tolak tt ja g ya al
1,gagah caya ri hak bahag o mesta nya
1,kalo gebetan ngga buang ludah jalan pacarin
1,cinta ber hati hati ber cinta 2019pilihjokowikyaimaruf
1,alswt al uatu orang udah nyakitin ras nya sakitin dgn h
1,cinta dosa ter rela masuk neraka ter 2019pilihjokowikyaimaruf
1,hati dag g dug mu tuh in
1,rindu milik kuhar buah mu ber tunggu jolicious 2019pilihjokowikyaimaruf
1,kalo yg gku ring lt ka
1,manis ngnya manis an d
1,jatuh gagal te jatuh p hati terja p 2019pilihjokowikyaimaruf
0,i can t breathe i can t eat i can t sleep hancur temu mu
0,pict 1 brn ngambek gggg udah dateng nihhh pasang muka h pict 2 foto gue n
0,hmm rsa nak mrh2 jerawat mkin byk nihhh hmmmmmmmm
0,kasn tp bully able dek
1,syukur bab much thanks to my dear friends
1,but still a memori do bahagan a benci a
1,emosi bimbing p min tind positif bab tenang teens rika
0,huhuhu maksud awak ni lgbt kahkahkah redha je amoi
0,jahat jahat gamak nak siksa bunuh kucing tu karang ras dah na cekup
1,hujan uang beli tatcha ma bgt
0,ndelok i hestek crazyrichsurabayan mek iso mbatin ae mangan indomi lek wes entek yo bumbune k koret
1,izin istirahat an ya besok bangun pagi terisih kali moga
1,tag ba ah
1,askmf suka banget cityview kayak g u pap view favorit
0,empuan babi
1,hai happy birthday to you moga citacit terci umur hat s
1,tengok parents ak ak gembira dah hidup tenteram
0,puyeng dah
0,malu maluin lin hidup ayo share s br tawain bareng bareng
1,harga orang harga hina jk hina rendah org rendah
0,lepastu na sa kawan kawan pegang kucing lepastu kucing tu gerak gerak kat dakn ku
1,krn butuh istri ga sng pangan pn doang kalo cinta sm istri ya hrs penuh butuh kund
0,si kak h bathinku marah kaln ya kak rumah kak aya
0,sr pilih utk tahan terima mua resiko nyetok sabar ldr
0,faham tgk cerita iron fist ni
1,mah cuci tangan kalo ken aja wkwk
0,n nak tolong awek tu jarang tolak an orang 2 awek ermm a harap
1,jual organ tunggal hahahaha
1,aya ajar meng syukur buruk ajar menja kuat
0,kng suka bingung utku ga kasih m a bunyiudah kasih m eh bunyi trus kudu piye
1,suka menggombals hehe
1,rameiiinnn
1,
1,ti na mngena haha
1,hasil ja mood booster tika capek sih ya osl mea ngan quu
0,okay u a asik vc ngn bff a je dgn dah dh tk vc
0,nggak tau n isu nsitif banget kit dot pas relea infografis tama ceplos nyantumi
0,maafin ya al ngerti maafin yaal
1,minat
0,ya al piyik nih bom bayar membayarin
