sentimen,Tweet
1,kamu perhatian aku tambah sayang 
0,member aku nih main game macam lagi jihad 
1,haha galaq tetapi lucu aku itu mbak wkwk
1,kamu bagaikan peri hari hari yang menemani aku dan membuatku tak sepi iyakamu
1,bestfriend aku jelah yang boleh paham aku sepenuhnya yang tahu time bila aku moody aku sedih aku happy amp everything di 
0,kadang2 aku rasa kamu terpaksa kamu tak rela pun tapi sebab nak menjaga hati 
1,kamu tidak sendiri 
1,kalau kamu lupa aku siap ah kamu
1,kayak aku nggemesin ya asli produk lokal wee
1,beli dong nanti belikan aku juga 
1,hehe tau saja kamu
0,kucari kamu kutemui kamu berubaaaaaah 
0,terima kasih untuk kawan baik aku yang pernah tinggalkan aku niebenarnya aku lagi rela kamu pergi dari stay dengan aku 
1,aku membela pancasila pada saat yang sama partai komunis indonesia mrlakukan kudeta berdarah karena kudeta itu tak berhasil partai komunis indonesia lalu diganyang apa 
0,kamu expect orang suka jemputannya ditolak 
0,sudah unduh tapi terpaksa uninstall sebab tak cover penang 
1,aku banget ya allah tiap di kampus mengeluarkan binder lah ambil kotak pensil lah mengeluarkan bolpoin sama 
1,diriku sendiri karena aku adalah idaman 
1,aku mau kerja di sana 
0,bukan aku lagi tidak suasana hati baking tapi baking bisa ningkatin moodku perubahan mindset kecil kayak begini bisa ngerubah 
0,aku memang push kamu aku peduli apa
1,aduh percaya deh tidak ada yang tidak mungkin di dunia ini kalau benaran gue dapat 1m dari gojek tanggal 19 nanti wkwkwkwkwkwwkw 
0,haha apa nih aku tidak mengerti dong 
0,aku mati tidak ada yang nafkahi km
0,keeping all the uang uang yang banyak ya allah takut sangat sebenarnya duit orang duit dana aku dari zaman se 
1,aku mau 
1,aku sudah pindah on tau kenapa senyum dekat aku tadi aku sudah cair balik 
1,aku beruntung 
1,taklah menarik sangat dua sim camera tambah si tukar plus kepada max apa yang buat aku tertarik dari dulu sampai 
1,iya papah aku hadir
0,jadi cuma aku yang selalu kangen lebih dulu 
0,kok kamu jhtm aku
1,jika suatu saat nanti ada yang mencintai kamu dengan segenap hatinya jagalah dia baik baik teens abel
1,aku mau diresmiin sama kamu 
0,yang satu sudah cat rambut lagiedih aku itu jadinya 
0,tunggu kok jadi aku yang dipalakin jfclosedday
0,lihat aku aku juga ingin diperhatikan pernah kamu bertanya padaku apa aku baik baik saja aku di sini aku ada aku h 
0,twitter sekarang banyak remind aku yang aku single je
1,aku hanya ingin mencintai orang yang memiliki rasa cinta hanya padaku untuk selamanya
0,sudah yang sabar paling ya jodohnya kamu bukan dia sambil ngelus punggung teman saya saya bilang begitu lhadalah 
0,memang junior sekarang tak mengerti hormat senior ke aku dulu senior tegur pasal sangul aku sudah malu gila kot nih aku 
1,aku suka lihat kamu tertawa seperti ini jaga senyum dan tawa mu my bear karena kamu sumber kebahagiaan ku saran 
0,dia nya nakal masa aku lagi lihat sesuatu dia langsung cium aku lt 
1,kalau kamu ingin sukses cuma satu kata kuncinya jangan pernah menyerah 
1,hahahahahaaa
1,aku rasa macam nak bercerita lah malam nih haha tajuk yang aku nak cerita nih pasal kekasih yang tak wujud ya ini 
1,terima kasih kakak nanti aku bikin fsnya ya 
0,aku benci tapi aku harus katakan ya
0,aku diam bukan tak amik kisah langsung kadang kadang itu stalk juga 
0,lihat ternyata janjimu memang sekadar frasa menenangkan namun hanya sementara jika iya mana buktinya aku menunggu namun 
0,sudah sudah lah itu blame aku in everything
0,pernah lagi curhat sama teman dekat akunya sampai menangis begitu ditengah menangis bisa bisanya kentut amp bunyi dua kali akhirnya 
1,golden sumpah dia loyal banget walaupun sudah gede juga aku jadi kangen punya mbah buyut ku 
1,siapapun itu masalahnya bukan siapa atau kenapa tapi bagaimana cara kita melihat dan terlihat bukan kata aku juga 
1,mygooddddnessss bos aku baru beli kerusiecret lab throne 2018 series lawan gila haha t t baru siap pasang nih
1,benar banget jadi jangan sembarangan kalau sudah di sana jangan banyak tingkah berbicara dijaga aku yang cuma nola 
0,aku menyesal telah membuatmu pergi kini diam diam aku merindu dan dalam tunggu aku selalu berharap kamu cepat kembali punya 
1,oh tuhan tolong aku sampaikan pesan ini padanya agar dia tahu bahwa kini aku jatuh cinta afgan pesan cinta updatelirik
1,oh my god kamu harus melihat ini bigolive begitu 1king nama dibaju 
1,haha kenyal kenyal berasa yupie ya aku 
1,maknanya isteri kedua ku baru borang 1 haha
1,iya kakak t t iyaka amin kita berdoa agar mx bisa kesini pas mondoongie aku masii baik baik saja 
1,aku kalau pergi ecm kan memang aku hanya guna toilet gsc jebb bersih gila siap steady boleh berakk lagi haha
0,ha bagaimana bagaimana 
1,kamu itu seperti bintang tidak selalu bisa aku lihat dan kutemui tapi selalu ada di hati dan pikiranku teens rika
1,kenapaih kamu itu kaloenyum bikin aku meleleh 
1,terima kasih sobat twater terima kasih berkatmu aku jadi boros hari ini hehe 
0,tidak ah nanti kamu halunya menambah tinggi 
0,entahlah der aku tak ada feeling apa grad stpm nih act macam iya nak meriah pun aku standart sekolah je lain lah k 
1,kebahagiaan tidak akan habis hanya karena membaginya ketahuilah kebahagiaan bertambah ketika kamu bersedia untuk berbag 
1,ah begitu maniss banget soalnya hehe by the way semangat loving yourselfnya kak aku juga masih struggling 
0,aku sudah cuba untuk menjadi yang terbaik tapi kamu x pernah menampak
0,eh memang rpp apa wkwk wah aku salah permikiran
0,cuuukkkk mbak ya allah ingin misuh mengekek 
1,kesal begini doang tertawa aku itu 
0,sayang jangan begitu dong aku tak akan berbohong aku akan jujur sayang aku tak akan berdustaaaa
0,aku bukan siapa siapa untukmu karena aku hanya bot
1,kalau kamu ajak aku pun memang aku tak nak pergi tapi kamu kena juga ajak aku aku lebih suka tolak jemputan orang daripa 
1,ayo sini sama aku
0,sangat dan aku kesal sekali
1,aku dong
0,ceritaeram di hostel ada satu malam itu aku adek dengar orang menangis depan bilik then aku buka pintu aku na 
1,haha kenapa orang sekeliling aku macam nih eh
0,ngewe over cringe aku dibuatnya
0,3rd wheel nanaman aku
0,tika hujan tibaeringkali aku bermonolog sendirian di dalam hatiku aku berbicara dengan hati kecilku sendiri t 
0,tidak mau ah kamu bau 
1,hahahahhahha aku tak macing sudah oi sebab aku selalu dapat stok papazola sis gibab
0,maaf ya hyung tidak jadi bareng aku sama temanku 
1,iya cuma kamu cuma kamu mas cuma kamu 
1,hapi aku begitu 
1,aku pun adek kawan baik yang kawan lama aku sayang sangat tapi dia sudah tak mau dengan aku dan aku pon tak mau kawin dengan dia aku cam per 
0,aku juga menangis pas itu bawa perasaan jadi ingin nikahh 
1,dia nih aku masal ikan goreng kicap pun kata sedapnya haha itulah kalau orang bekerja pasti belum lunch lagi benda sih 
1,haha iya benar aku juga gemas sumpah wkwk tiap ngetap tiap tertawa 
1,gemas aku sama kamu yang boleh cium tidak 
1,aku maunya daniel hehe
0,dan aku sempatlah kata terima kasih dekat abg itu dan sempat tidak maki akak itu dalam hati sambil air mata jurai dari 
1,aku rawat selembut sutra kok 
1,jadiiii kalau pacar kalian sibuk itu jangan deh memikirnya abcde pikir saja demi masa depan dia aku dulu juga pikir 
0,aku ambil pengajaran dan iktibar dari orang yang sudah kehilangan ibu atau bapa mereka mereka lagi rindu parents dia 
0,orang kata jangan benci nanti lama lama jadi sayang patutlah jerawat aku tak hilang sebab aku benci gila dekat dia 
0,nih aku nak tanya sikit nih tak penat ke lepas sudah kena dump pasti cari yang lain as replacement yang sedihnya pasti kena 
0,aku nih tak payah confess pun sudah boleh tau kena reject 
1,aaaa aku senank aku senank iyasi ya pasti harus sudah ngitung teknis resources nya juga haha seru iya 
1,maaf aku tertawa
1,pebenda mimpi tadi nih aku sudah balik mesia pasti menyesal pasti nak datang sini balik haha
0,aku dapat rasakan seolah olah allah mendengar segala rintihan hatikuungguh ciptaan allah itu indah belaka 
0,aku lebih memilih kehilangan kamu daripada terus memaksamu untuk tetap bersamaku tanpa cinta 
1,gantengnya dia wish me luckemoga kamu selalu dimudahkan dalam segala urusan 
0,apa yang aku lakukan selama ini 
1,iiiieeeeyy samaan kayak aku dong
0,itutuuuh ituuuu parah ini lebihlebih sih galaunya semoga dapat bocoran apa bedanya deh hem aku juga masih nyari2 soalnyaa
0,kamu kemana saja sampai saat ini kok tidak ada kabarnya 
1,sama aku juga kak wkwk
0,ini adalah thread review aku tentang munafik2 
1,dan aku telah memilihmu untuk diriku consciousness mohon maaf lahir batin adjieahmad 
0,malas gerak moeloe nih aku adalah sudah hihi
1,jaebum otak kanannya dominan kali ya pas dong aku sama jaebum complete each other haha
0,cuma unni yang bilang aku jahat
0,kamu kemana saja tidak menelpon tidak ngabarin memang kamu mengerjakan apa sihibuk banget aku marah maaf sayang aku 
0,saat aku seperti kehilangan diri sendiri berorganisasi tak membuat ku merasa lebih baik bercengkramapun tak membu 
0,aku tidak mau anak instagram masuk ke twitter 
0,aku menarik diri aku lari aku menyembunyikannya sendiri aku berlagak seolah olah semuanya berjalan normal 
1,iya yu lanjut jadinya aku ambil finance yu wkwk terima kasih kamu ayo 
1,aku goyang ya bang biar lebih nikmat 
1,haloo my last free pic ya sori buat yang kemarin ini aku ganti biar tidak menyakiti mata haha 
0,aku seorang je ke rasa benda nih tak kelakar malah benda nih juga bodoh 
0,ya rabi ampuni aku yang sedang malas malasnyaa ini 
1,pahamlah aku 
0,aku salah wkwk
0,aku dok sejid lah nih
0,aku diam sebab malas nak pikir serabut serabut kan otak
0,tidak aku malah mimpi jerawaten mbak aku wediii ketone aku luih wedi jerawaten timbang mengerti mereka berdekatan 
1,kamu ya haha
0,boleh mati aku lama lama begini
0,aku tak cukup laju lagi nak lari daripada masalah ataupun masalah nih terlalu laju kejar aku sampai aku tak cukup tanah untuk lari 
0,ada masalah ke kalau pakai gambar sendiri as a wallpaper ada pula yang tak puas hati dengan aku handphone aku kot aku tengok 
0,aku berkali kali baca saja tidak paham maksudmu bagaimana nder hadehhh tidak danta ngana
0,aku keelatan saja sebab perasaan ini tak bisa ku utarakan recehkantwitter
0,tragis teruk yel
1,hai kamu ya kamu kok senymnya bikin hati meleleh sih angel chibi
1,alhamdulillah muet band 4 aku just target band 2 je tapi alhamdulillah terima kasih kamu allah 
0,sapa nak layan perangai annoying aku nih nanti hai
1,ingin menemukan seseorang yang jika bersamanya aku merasa pulang 
0,kamu yang bohong berarti
1,semalam sudah kenapa aku emotional teruks hagahaahaha
0,toxic banget tetangga2mu ingin istighfar aku jadinya by the way setelah membaca ceritamu aku bisa 
1,aku juga sudah kalem jadian yuk 
0,haritu gelakkan member nak kena saman hari ini aku pula cakap macam sanjung bodoh sebab nak meminta lepas 
0,aku tidak suka membenarkan bule yang kalau berbicara bahasa masih salah2elama aku mengerti aku enggak apa apa lagian bahasa in 
0,sender ini bukanlah aku tetapi dia seperti aku 
1,kalau suatu saat nanti kamu rindu padaku maukah kamu memberitahu aku agar aku bisa langsung berlari menemuimu 
0,kamu memaki diriendiri 
0,tai punya waze bawa aku pusing sah alam subang damansara jalan duta kalau then baru sampai ampang
1,semangatjalanihidupmeskipun akhir akhir ini sikap dia dingin ke aku 
1,wah fc aku dibilang cantik sama yang unyu unyu nih 
0,ayahku cuek pelit menyebalkan kata orang wajahnya garang tetapi dulu pas aku tidur sembarangan ayah yang menggendon 
0,karena kata mama aku suka teriak di kamar mandi mungkin aku yang kalah 
1,tidak apa apa aku adalah terima saja kalau dari dia wkwk
1,aku tahu dia suka kamu i just pretend like i do not know i already have kamu and kamu are officially milikku but still a 
0,jangankan kalian orgtua gue sendiri pun sudah nanyak oi kamu kalau sudah ada yang cocok dan serius langsung nikah saja 
1,crazy rich asians harus menonton pokoknyaaa kamu
0,teman seperjuangan revisi tidak ada yang ambisius aku pun malas ambisius 
0,aku tidak ingin memutuskan
1,aku mimpi jalan jalan naik motor sama anakku lucu sekali karena aku tidak bisa bawa motor dan tidak punya anak haha 
1,mau kilala aku haha
1,manja ya haha menurut aku ya kak kamu malah welcome banget cuma kadang ketikannya suka mirip kak 
1,dear crush aku tahu aku takboleh memilikimu jadi biarkanlah aku memilikimu dalam imaginasi aku haha
1,ya sudah cari dulu kalau sudah cari tau kasih tau aku haha
1,salah satu perkara yang aku hargai bila dalam perhubungan ialah buah dada percuma yang disertakan sekali dengan pakej bercinta
0,iya akunya bukan insucure masalah komunikasi kalau bisa direct message kenapa pakai wa nanti aku kasih nomer wa aku kalau wa sudah bikin wa untuk alter
1,haha kamu asal setibanya ingat aku kisah kamu kisah ke tak aku sumpah tak kisah do
1,malam tadi din semalam aku tak lunch sembelit haha
0,kenapa lah banyak sangat cerita kita twitter yang aku baca pasal perempuan curang korang tak kasihan ke dekat lelaki yang natural killer halalkan korg itu 
0,tidak boleh dia punya aku 
0,aku confuses mana satu anjingnya 
0,jasmine kurang pekerjaan nadhira lagi pikir habis ini menyesal tidak ya sudah minjemin kaos ukuran nya ke aku cukup 
0,ini apaan kakakz aku anaknya volos tidak mengerti
1,sebenarnya aku tidak apa apa sih which is itu itu penting banget kan karena english itu literally international language tetapi prefer bah 
0,aku tak pergi tak ada kawan tak akan nak ber aerobik sesorang
1,wah menambah umur semoga diumur yang baru ini jadi makin berkah ya tarii semoga lancar rejekiny 
0,ya allah masyallah aku di fitnah sebegini rupa tapi mg minat bab2 goni op kiro jolo ah ore kelate nih bergetah tah tah tah
0,wahai gurls di luar sana aku pun insecure juga tengok perempuan cantik tapi tak ada lah sampai mempersoalkan ciptaan tuhan 
1,lucu adalah ketika kamu menilai orang lain hanya dari cerita teman yang membenci orang tersebut lebih lucu lagi 
1,oi wkwkwkww
0,kok aku tidak mengerti ya 
0,kamu kok curhat
0,sudah buat masalah cari pasai dengan aku pasti mau duk buat buat baik plak 
0,kadang2 aku rasa kamu terpaksa sayang aku walapon kamu adek pilihan yang lain 
0,halo kenapa tiba tiba aku jadi malas nak cas henfon
0,aku takut je kalau kamera itu jatuh terpijak
1,suatu hari nanti kamu akan tahu bahwa menjadi orang baik itu lebih sulit dibndngkn mnjd orang pintar kepintaran itu si 
1,hari ini cerah yaecerah wajah kamu 
1,aku just berpegang teguh pada ungkapan kamu setia jodoh kamu akan setia kalau dicurang satu hari nanti mesti akan te 
0,stres nya lah aku main tidak begini
0,cite dia aku sakit perut pasti bas nih lambat pula haha
1,di antara buku buku kesukaan yang kaubaca sampai malam kian jauh dan sendiri aku ingin jadi buku yang menelungkup di di 
1,ya ampun aku tertawa wkwk
0,masa aku nak picked up ibu aku malam tadi dekat mc ada kucing nih dudukje tengok bas lalu lalang aku datang dekat 
1,wkwk makasihh aku save yang tulisan arab nya
1,aku mau ini sudah dari kapan tau tetapi belum bisa kbli2 karena uangnya dipakai buat yang lain dulu ' wish me luck 
1,saking aku sopan cangkemku langsung jaluk sepuro mari anu mangkel dewe 
0,ini mistis dan horor banget guys sampai aku kalau teringat langsung ingin kabur ke kuburan gali tanah dan mengumpet di sana saja 
0,sudah tidak usah bawa perasaan dia itu mengetik cuma pakai jari jadi kamu bacanya pakai mata saja tidak usah pakai hati 
0,ada satu tahap aku rasa nak hilangkan diri dari semua orang pergi kat tempat semua orang tak dapat nak cari aku 
0,hi kamu menjijikkan 
0,katanya limit saldo kurang padahal limitnya sisa banyak jauh di atas harga barang pindah merchant lain dengan har 
0,17'si carat tolong cheering me up aku sedih banget tidak terpilih sudah mati matian komen dari part i tapi tetap tidak berhasil memang 
1,padahal aku bisa jadi sok sweet juga kok tidak percaya mau bukti ayo buktikan kalau gagal barang bisa kembali 
0,kalau aku bilang aku tidak peduli dan tidak care lagi dengan kamu itu yang akan aku lakukan
1,aku tak suka aku tengah main handphone pasti ada orang belakang aku aku tahu dia tak tengok pun tapi aku tk selesa haha 
0,tadi pulangnya diantar cowok ya jujur saja tidak usah bohong aku lihat kamu di warung dekat kampus enak ya makan 
1,tapi kamu senang kan 
1,silap aku satu jee aku nih lembut sangat 
1,boleh banget hehe nanti aku kabari lagi ya 
1,asekkkkk aku serangg ya kakak 1 70 60 locomotor mortis 70 55 8
1,haahahahaha nak lelaki melayu lagi tetapi susahlah aku peranti je mana mana lelaki melayu yang hensem manis 
0,ermm tk pernah lagi rasenya mknn atas meja rumah aku tkde sapa jamah aku bangun mknn sudah habis adelah 
